id,gdp_name,contract_type,contract_value,project_id,project_name,program_name,portfolio,slt,director_or_general_manager,start_date,end_date,month,year,actual_invoiced,invoice_type
21466,TCS,T&M,,97631,Zulu - Flight Operations,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-02-2023,28-02-2023,2,23,6382.4,T&M
21467,TCS,T&M,,97631,Zulu - Flight Operations,Plan Flight,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,3136.05,T&M
21468,TCS,T&M,,97631,Zulu - Flight Operations,Plan Flight,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,3136,T&M
21469,TCS,T&M,,97631,Zulu - Flight Operations,Aircraft Weight & Balance,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,12080.56,T&M
21470,TCS,T&M,,97631,Zulu - Flight Operations,Aircraft Weight & Balance,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,19238.47,T&M
21471,TCS,T&M,,97631,Zulu - Flight Operations,Aircraft Weight & Balance,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,22082,T&M
21472,TCS,T&M,,97631,Zulu - Flight Operations,Delta Connections,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,9700.85,T&M
21473,TCS,T&M,,97631,Zulu - Flight Operations,Delta Connections,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,10193.32,T&M
21474,TCS,T&M,,97631,Zulu - Flight Operations,Delta Connections,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,8869,T&M
21475,TCS,T&M,,97631,Zulu - Flight Operations,Monitor Flight,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,2671.22,T&M
21476,TCS,T&M,,97631,Zulu - Flight Operations,Monitor Flight,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,1325.05,T&M
21477,TCS,T&M,,97631,Zulu - Flight Operations,Monitor Flight,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,2124,T&M
21478,TCS,T&M,,97631,Zulu - Flight Operations,Movement,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,3019.9,T&M
21479,TCS,T&M,,97631,Zulu - Flight Operations,Movement,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,2787.6,T&M
21480,TCS,T&M,,97631,Zulu - Flight Operations,Operations Communication & Reporting,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,9254.48,T&M
21481,TCS,T&M,,97631,Zulu - Flight Operations,Operations Communication & Reporting,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,18987.64,T&M
21482,TCS,T&M,,97631,Zulu - Flight Operations,SRE Flight Operations,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,2552.96,T&M
21483,TCS,T&M,,97631,Zulu - Flight Operations,SRE Flight Operations,Operations Technology & Innovation,Matthew Cincera,,01-03-2023,31-03-2023,3,23,3191,T&M
21484,TCS,T&M,,97632,Generic Product - Flight Operations,Data Events & Services,Enterprise Technology Services,Matthew Cincera,,01-01-2023,31-01-2023,1,23,38976.21,T&M
21485,TCS,T&M,,97632,Generic Product - Flight Operations,Data Events & Services,Enterprise Technology Services,Matthew Cincera,,01-02-2023,28-02-2023,2,23,39123.53,T&M
21486,TCS,T&M,,97632,Generic Product - Flight Operations,Plan Flight,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,24109.73,T&M
21487,TCS,T&M,,97632,Generic Product - Flight Operations,Plan Flight,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,31686.14,T&M
21488,TCS,T&M,,97632,Generic Product - Flight Operations,Aircraft Weight & Balance,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,24651.08,T&M
21489,TCS,T&M,,97632,Generic Product - Flight Operations,Aircraft Weight & Balance,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,21971.88,T&M
21490,TCS,T&M,,97632,Generic Product - Flight Operations,Delta Connections,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,5770.4,T&M
21491,TCS,T&M,,97632,Generic Product - Flight Operations,Delta Connections,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,4859.78,T&M
21492,TCS,T&M,,97632,Generic Product - Flight Operations,Monitor Flight,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,22076.75,T&M
21493,TCS,T&M,,97632,Generic Product - Flight Operations,Monitor Flight,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,30883.76,T&M
21494,TCS,T&M,,97632,Generic Product - Flight Operations,Movement,Enterprise Technology Services,Matthew Cincera,,01-01-2023,31-01-2023,1,23,8935.36,T&M
21495,TCS,T&M,,97632,Generic Product - Flight Operations,Movement,Enterprise Technology Services,Matthew Cincera,,01-02-2023,28-02-2023,2,23,12764.8,T&M
21496,TCS,T&M,,97632,Generic Product - Flight Operations,Movement,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,8502.18,T&M
21497,TCS,T&M,,97632,Generic Product - Flight Operations,Movement,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,7294.22,T&M
21498,TCS,T&M,,97632,Generic Product - Flight Operations,Operations Communication & Reporting,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,7284.61,T&M
21499,TCS,T&M,,97632,Generic Product - Flight Operations,Operations Communication & Reporting,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,16874.63,T&M
21500,TCS,T&M,,97632,Generic Product - Flight Operations,SRE Flight Operations,Operations Technology & Innovation,Matthew Cincera,,01-01-2023,31-01-2023,1,23,5744.16,T&M
21501,TCS,T&M,,97632,Generic Product - Flight Operations,SRE Flight Operations,Operations Technology & Innovation,Matthew Cincera,,01-02-2023,28-02-2023,2,23,15317.76,T&M
21502,TCS,T&M,,97637,Operations Technology - Shared Services Bucket,TCC IT Technical Operations,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,579,T&M
21503,TCS,T&M,,97637,Operations Technology - Shared Services Bucket,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,1983.98,T&M
21504,TCS,T&M,,97637,Operations Technology - Shared Services Bucket,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,1897.72,T&M
21505,TCS,T&M,,97637,Operations Technology - Shared Services Bucket,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,1208,T&M
21506,TCS,T&M,,97643,Generic Product - Corporate Communications,Corporate Communication and Systems,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,14381.04,T&M
21507,TCS,T&M,,97643,Generic Product - Corporate Communications,Corporate Communication and Systems,Corporate Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,16109.92,T&M
21508,TCS,T&M,,97643,Generic Product - Corporate Communications,Corporate Communication and Systems,Corporate Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,11723,T&M
21509,TCS,T&M,,97647,Generic Product - Enterprise Resource Planning (ERP),SAP CoE Security,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,9573.6,T&M
21510,TCS,T&M,,97647,Generic Product - Enterprise Resource Planning (ERP),SAP CoE Security,Corporate Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,11807.44,T&M
21511,TCS,T&M,,97647,Generic Product - Enterprise Resource Planning (ERP),SAP CoE Security,Corporate Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,27763,T&M
21512,TCS,T&M,,97651,Generic Product - HR,EQS Rev Acct and Ticketing QA,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,10417.92,T&M
21513,TCS,T&M,,97651,Generic Product - HR,EQS Rev Acct and Ticketing QA,Corporate Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,3255.6,T&M
21514,TCS,T&M,,97651,Generic Product - HR,HR IT - SAP Development,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,8297.12,T&M
21515,TCS,T&M,,97651,Generic Product - HR,HR IT - SAP Development,Corporate Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,12764.8,T&M
21516,TCS,T&M,,97651,Generic Product - HR,HR IT - SAP Development,Corporate Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,9574,T&M
21517,TCS,T&M,,97651,Generic Product - HR,SAP CoE Security,Corporate Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,37337,T&M
21518,TCS,T&M,,97651,Generic Product - HR,HR IT - Non-SAP,Corporate Technology,Matthew Cincera,,01-01-2023,31-01-2023,1,23,39878.72,T&M
21519,TCS,T&M,,97651,Generic Product - HR,HR IT - Non-SAP,Corporate Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,41526.88,T&M
21520,TCS,T&M,,97651,Generic Product - HR,HR IT - Non-SAP,Corporate Technology,Matthew Cincera,,01-03-2023,31-03-2023,3,23,32834,T&M
21521,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,TCC IT Technical Operations,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,1105,T&M
21522,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,1638.94,T&M
21523,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,1035.12,T&M
21524,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,Network Services Data Center,IT Infrastucture & Reliability,David Smith,,01-03-2023,31-03-2023,3,23,173,T&M
21525,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,Database Administration,IT Infrastucture & Reliability,David Smith,,01-01-2023,31-01-2023,1,23,69.69,T&M
21526,TCS,T&M,,97656,Corporate Technology - Shared Services Bukcet,Database Administration,IT Infrastucture & Reliability,David Smith,,01-02-2023,28-02-2023,2,23,278.76,T&M
21527,TCS,T&M,,97661,Zulu - Retail Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,464.6,T&M
21528,TCS,T&M,,97661,Zulu - Retail Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,1701.6,T&M
21529,TCS,T&M,,97661,Zulu - Retail Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,2808,T&M
21530,TCS,T&M,,97662,Generic Product - Retail Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,10453.5,T&M
21531,TCS,T&M,,97662,Generic Product - Retail Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,13334.02,T&M
21532,TCS,T&M,,97662,Generic Product - Retail Platform,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,8154,T&M
21533,TCS,T&M,,97662,Generic Product - Retail Platform,Ancillary Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,13946.66,T&M
21534,TCS,T&M,,97662,Generic Product - Retail Platform,Ancillary Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,9724.07,T&M
21535,TCS,T&M,,97662,Generic Product - Retail Platform,Ancillary Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,9574,T&M
21536,TCS,T&M,,97662,Generic Product - Retail Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,20548.64,T&M
21537,TCS,T&M,,97662,Generic Product - Retail Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,70789.92,T&M
21538,TCS,T&M,,97662,Generic Product - Retail Platform,Flight Engine,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,37395,T&M
21539,TCS,T&M,,97662,Generic Product - Retail Platform,EQS SOA and ODE QA Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-01-2023,31-01-2023,1,23,23.93,T&M
21540,TCS,T&M,,97662,Generic Product - Retail Platform,Retail APIs,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,11570.88,T&M
21541,TCS,T&M,,97662,Generic Product - Retail Platform,Retail APIs,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,13612.8,T&M
21542,TCS,T&M,,97662,Generic Product - Retail Platform,Airport ATW Support,Channels Technology,Matthew Cincera,,01-02-2023,28-02-2023,2,23,-3286.94,T&M
21543,TCS,T&M,,97662,Generic Product - Retail Platform,Airport ATW Support,Revenue Loyalty & Data Analytics,Matthew Cincera,,01-02-2023,28-02-2023,2,23,3262.99,T&M
21544,TCS,T&M,,97666,Generic Product - Inventory (Flight),Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,48514.58,T&M
21545,TCS,T&M,,97666,Generic Product - Inventory (Flight),Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,64263.33,T&M
21546,TCS,T&M,,97666,Generic Product - Inventory (Flight),Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,42159,T&M
21547,TCS,T&M,,97669,Zulu - Product Manufacturing,Data Events & Services,Revenue Loyalty & Data Analytics,Narayanan Krishnakumar,,01-12-2022,31-12-2022,12,22,1814,T&M
21548,TCS,T&M,,97669,Zulu - Product Manufacturing,Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,3461.27,T&M
21549,TCS,T&M,,97669,Zulu - Product Manufacturing,Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,3763.26,T&M
21550,TCS,T&M,,97669,Zulu - Product Manufacturing,Inventory Tools Availability and Online Inventory,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,2091,T&M
21551,TCS,T&M,,97669,Zulu - Product Manufacturing,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,6806,T&M
21552,TCS,T&M,,97670,Generic Product - Product Manufacturing,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,8848.32,T&M
21553,TCS,T&M,,97670,Generic Product - Product Manufacturing,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,12932.16,T&M
21554,TCS,T&M,,97670,Generic Product - Product Manufacturing,IT RM Loyalty Ancillaries and Branded Fares,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,6539,T&M
21555,TCS,T&M,,97670,Generic Product - Product Manufacturing,Pricing Tools Network Tools and Optimization,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,3136.05,T&M
21556,TCS,T&M,,97670,Generic Product - Product Manufacturing,Pricing Tools Network Tools and Optimization,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,3972.33,T&M
21557,TCS,T&M,,97674,Generic Product - Scheduling,Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,27388.67,T&M
21558,TCS,T&M,,97674,Generic Product - Scheduling,Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,30219.22,T&M
21559,TCS,T&M,,97674,Generic Product - Scheduling,Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,24976,T&M
21560,TCS,T&M,,97678,Generic Product - Service Recovery (Rebooking+),Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,40219.4,T&M
21561,TCS,T&M,,97678,Generic Product - Service Recovery (Rebooking+),Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,42252.86,T&M
21562,TCS,T&M,,97678,Generic Product - Service Recovery (Rebooking+),Service Recovery Systems,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,27051,T&M
21563,TCS,T&M,,97682,Generic Product - Trip Servicing,Upgrade Management,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,8297.12,T&M
21564,TCS,T&M,,97682,Generic Product - Trip Servicing,Upgrade Management,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,12126.56,T&M
21565,TCS,T&M,,97682,Generic Product - Trip Servicing,Upgrade Management,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,9574,T&M
21566,TCS,T&M,,97684,IT Risk - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,159.56,T&M
21567,TCS,T&M,,97684,IT Risk - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,478.68,T&M
21568,TCS,T&M,,97685,Zulu - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,399,T&M
21569,TCS,T&M,,97686,Generic Product - Financial Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,1858.4,T&M
21570,TCS,T&M,,97686,Generic Product - Financial Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,3484.5,T&M
21571,TCS,T&M,,97686,Generic Product - Financial Document Management,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,2602,T&M
21572,TCS,T&M,,97686,Generic Product - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,10052.28,T&M
21573,TCS,T&M,,97686,Generic Product - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,8456.68,T&M
21574,TCS,T&M,,97686,Generic Product - Financial Document Management,SOA Governance and Engagements,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,5345,T&M
21575,TCS,T&M,,97688,IT Risk - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,319.12,T&M
21576,TCS,T&M,,97688,IT Risk - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,6223,T&M
21577,TCS,T&M,,97688,IT Risk - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,1522.32,T&M
21578,TCS,T&M,,97688,IT Risk - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,1486.72,T&M
21579,TCS,T&M,,97688,IT Risk - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,2509,T&M
21580,TCS,T&M,,97689,Zulu - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,2393.4,T&M
21581,TCS,T&M,,97689,Zulu - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,2313.62,T&M
21582,TCS,T&M,,97689,Zulu - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,3351,T&M
21583,TCS,T&M,,97689,Zulu - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,1190,T&M
21584,TCS,T&M,,97689,Zulu - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,5949.6,T&M
21585,TCS,T&M,,97689,Zulu - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,6432,T&M
21586,TCS,T&M,,97689,Zulu - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,7236,T&M
21587,TCS,T&M,,97689,Zulu - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-12-2022,31-12-2022,12,22,3178,T&M
21588,TCS,T&M,,97690,Generic Product - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,17226.84,T&M
21589,TCS,T&M,,97690,Generic Product - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,14966.72,T&M
21590,TCS,T&M,,97690,Generic Product - Revenue Accounting,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,9170,T&M
21591,TCS,T&M,,97690,Generic Product - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,15936.99,T&M
21592,TCS,T&M,,97690,Generic Product - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,18070.23,T&M
21593,TCS,T&M,,97690,Generic Product - Revenue Accounting,Revenue Pipeline Planning & Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,11263,T&M
21594,TCS,T&M,,97690,Generic Product - Revenue Accounting,BARTS/SOFRS,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,13872.32,T&M
21595,TCS,T&M,,97690,Generic Product - Revenue Accounting,BARTS/SOFRS,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,16821.36,T&M
21596,TCS,T&M,,97690,Generic Product - Revenue Accounting,BARTS/SOFRS,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,10495,T&M
21597,TCS,T&M,,97697,Zulu - Enterprise Data Services,Data Ingestion,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,354.64,T&M
21598,TCS,T&M,,97697,Zulu - Enterprise Data Services,Data Ingestion,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,709,T&M
21599,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Ingestion,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,35290.05,T&M
21600,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Ingestion,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,41283.13,T&M
21601,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Ingestion,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,32048,T&M
21602,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Science Operations,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,6383.52,T&M
21603,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Tools,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,10850.08,T&M
21604,TCS,T&M,,97698,Generic Product - Enterprise Data Services,Data Tools,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,3191.2,T&M
21605,TCS,T&M,,97698,Generic Product - Enterprise Data Services,EII - EDW Sourcing and Tools Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,8153.73,T&M
21606,TCS,T&M,,97698,Generic Product - Enterprise Data Services,EII - EDW Sourcing and Tools Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,7944.66,T&M
21607,TCS,T&M,,97698,Generic Product - Enterprise Data Services,EII - EDW Sourcing and Tools Support,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,5018,T&M
21608,TCS,T&M,,97701,Zulu - Loyalty,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,3191.2,T&M
21609,TCS,T&M,,97702,Generic Product - Loyalty,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,67982.84,T&M
21610,TCS,T&M,,97702,Generic Product - Loyalty,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,85022.55,T&M
21611,TCS,T&M,,97702,Generic Product - Loyalty,SkyMiles and Loyalty Development,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,61171,T&M
21612,TCS,T&M,,97702,Generic Product - Loyalty,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-01-2023,31-01-2023,1,23,10530.96,T&M
21613,TCS,T&M,,97702,Generic Product - Loyalty,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,12764.8,T&M
21614,TCS,T&M,,97702,Generic Product - Loyalty,EQS RM and Loyalty,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-03-2023,31-03-2023,3,23,7021,T&M
21615,TCS,T&M,,97705,Zulu - Reference Data,SOA Operational Data Governance,Enterprise Technology Services,Matthew Schrag,,01-01-2023,31-01-2023,1,23,4308.12,T&M
21616,TCS,T&M,,97705,Zulu - Reference Data,SOA Operational Data Governance,Enterprise Technology Services,Matthew Schrag,,01-02-2023,28-02-2023,2,23,4786.8,T&M
21617,TCS,T&M,,97705,Zulu - Reference Data,SOA Operational Data Governance,Revenue Loyalty & Data Analytics,Matthew Schrag,,01-02-2023,28-02-2023,2,23,2393.4,T&M
21618,TCS,T&M,,97705,Zulu - Reference Data,SOA Operational Data Governance,Revenue Loyalty & Data Analytics,Narayanan Krishnakumar,,01-03-2023,31-03-2023,3,23,7180,T&M
